0,0,
18.4591374,73.857771,
18.4622162,73.8579723,
18.4689126,73.8575402,
18.5022003,73.8544526,
18.514172,73.8424838,
18.5069586,73.8282208,
18.5035015,73.8202207,
18.5105036,73.8140082,
18.5064095,73.8194276,
18.5050212,73.8201457,
18.5043354,73.8518189,
18.5015678,73.8579817,
18.4778744,73.8618349,
